,PS_F,PS_C,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
14703,2.16,1.794,challenger,favori,0.42105263157894735,0.5789473684210527
14704,2.54,1.61,challenger,favori,0.10526315789473684,0.8947368421052632
14705,1.331,3.72,favori,challenger,0.6842105263157895,0.3157894736842105
14706,2.1,1.833,challenger,favori,0.21052631578947367,0.7894736842105263
14713,1.758,2.22,challenger,favori,0.42105263157894735,0.5789473684210527
14714,1.625,2.5,challenger,favori,0.3157894736842105,0.6842105263157895
14715,1.592,2.59,favori,favori,0.3684210526315789,0.631578947368421
14716,1.446,3.04,challenger,favori,0.05263157894736842,0.9473684210526315
14718,1.388,3.38,favori,favori,0.05263157894736842,0.9473684210526315
14719,1.224,5.06,favori,favori,0.3157894736842105,0.6842105263157895
14720,1.633,2.48,challenger,challenger,0.631578947368421,0.3684210526315789
14721,2.22,1.758,favori,favori,0.0,1.0
14722,1.3230000000000002,3.8,challenger,favori,0.10526315789473684,0.8947368421052632
14723,1.909,2.0,favori,favori,0.15789473684210525,0.8421052631578947
14724,2.44,1.649,favori,favori,0.0,1.0
14725,1.295,4.09,favori,favori,0.15789473684210525,0.8421052631578947
14727,1.8,2.15,favori,favori,0.0,1.0
14728,2.76,1.538,favori,favori,0.3684210526315789,0.631578947368421
14729,1.156,6.82,challenger,favori,0.3684210526315789,0.631578947368421
14730,1.175,6.2,favori,favori,0.10526315789473684,0.8947368421052632
14731,1.444,3.05,favori,favori,0.0,1.0
14732,1.095,9.5,favori,favori,0.10526315789473684,0.8947368421052632
14733,1.645,2.45,challenger,favori,0.2631578947368421,0.7368421052631579
14734,2.15,1.8,challenger,favori,0.15789473684210525,0.8421052631578947
14735,1.98,1.926,challenger,favori,0.10526315789473684,0.8947368421052632
14736,1.645,2.45,challenger,favori,0.3157894736842105,0.6842105263157895
14737,1.217,5.2,challenger,favori,0.10526315789473684,0.8947368421052632
14738,2.26,1.735,favori,favori,0.21052631578947367,0.7894736842105263
14739,1.73,2.27,favori,favori,0.2631578947368421,0.7368421052631579
14741,1.383,3.41,favori,favori,0.21052631578947367,0.7894736842105263
14742,3.15,1.426,favori,favori,0.2631578947368421,0.7368421052631579
14743,1.408,3.25,challenger,favori,0.3157894736842105,0.6842105263157895
14744,1.5519999999999998,2.71,favori,challenger,0.7368421052631579,0.2631578947368421
14745,1.08,11.5,favori,favori,0.42105263157894735,0.5789473684210527
14746,2.48,1.633,favori,favori,0.42105263157894735,0.5789473684210527
14747,1.833,2.1,challenger,favori,0.47368421052631576,0.5263157894736842
14748,1.685,2.36,favori,challenger,0.631578947368421,0.3684210526315789
14749,1.331,3.72,favori,challenger,0.6842105263157895,0.3157894736842105
14750,1.649,2.44,favori,favori,0.3684210526315789,0.631578947368421
14751,1.039,21.5,favori,favori,0.2631578947368421,0.7368421052631579
14752,1.3230000000000002,3.8,challenger,challenger,0.5789473684210527,0.42105263157894735
14753,1.274,4.35,favori,favori,0.47368421052631576,0.5263157894736842
14754,1.405,3.27,challenger,favori,0.2631578947368421,0.7368421052631579
14755,2.24,1.746,challenger,favori,0.47368421052631576,0.5263157894736842
14756,1.365,3.54,favori,challenger,0.7368421052631579,0.2631578947368421
14757,1.185,5.91,favori,challenger,0.5263157894736842,0.47368421052631576
14758,1.676,2.38,challenger,challenger,0.5789473684210527,0.42105263157894735
14759,1.461,2.97,favori,favori,0.21052631578947367,0.7894736842105263
14760,1.307,3.96,favori,challenger,0.5263157894736842,0.47368421052631576
14761,1.617,2.52,favori,favori,0.21052631578947367,0.7894736842105263
14762,1.813,2.13,favori,favori,0.3684210526315789,0.631578947368421
14763,2.07,1.855,favori,favori,0.3684210526315789,0.631578947368421
14764,1.163,6.54,favori,favori,0.42105263157894735,0.5789473684210527
14765,1.709,2.31,favori,favori,0.15789473684210525,0.8421052631578947
14766,2.14,1.806,favori,favori,0.21052631578947367,0.7894736842105263
14767,1.3130000000000002,3.9,favori,challenger,0.7368421052631579,0.2631578947368421
14768,1.51,2.81,favori,favori,0.21052631578947367,0.7894736842105263
14769,1.298,4.06,favori,challenger,0.631578947368421,0.3684210526315789
14770,2.75,1.541,favori,favori,0.42105263157894735,0.5789473684210527
14771,1.291,4.14,challenger,favori,0.47368421052631576,0.5263157894736842
14772,1.357,3.6,favori,challenger,0.5789473684210527,0.42105263157894735
14773,1.625,2.5,challenger,favori,0.21052631578947367,0.7894736842105263
14774,1.091,9.98,favori,favori,0.2631578947368421,0.7368421052631579
14775,1.87,2.05,challenger,favori,0.2631578947368421,0.7368421052631579
14776,1.5590000000000002,2.69,challenger,favori,0.3157894736842105,0.6842105263157895
14777,2.45,1.645,challenger,challenger,0.5263157894736842,0.47368421052631576
14778,1.543,2.74,favori,challenger,0.6842105263157895,0.3157894736842105
14779,1.175,6.2,favori,favori,0.2631578947368421,0.7368421052631579
14780,1.645,2.45,challenger,favori,0.21052631578947367,0.7894736842105263
14781,1.1,9.0,favori,favori,0.10526315789473684,0.8947368421052632
14782,1.128,8.0,favori,challenger,0.5263157894736842,0.47368421052631576
14783,3.1,1.435,favori,favori,0.15789473684210525,0.8421052631578947
14784,1.048,17.0,favori,favori,0.42105263157894735,0.5789473684210527
14785,1.633,2.48,challenger,favori,0.3157894736842105,0.6842105263157895
14786,1.4,3.3,favori,favori,0.15789473684210525,0.8421052631578947
14787,1.235,4.85,favori,favori,0.47368421052631576,0.5263157894736842
14788,1.225,4.95,favori,favori,0.3157894736842105,0.6842105263157895
14789,1.402,3.29,challenger,favori,0.2631578947368421,0.7368421052631579
14790,1.413,3.22,favori,favori,0.15789473684210525,0.8421052631578947
14791,1.121,8.46,favori,favori,0.10526315789473684,0.8947368421052632
14792,1.676,2.38,challenger,favori,0.3157894736842105,0.6842105263157895
14793,1.04,21.0,favori,favori,0.10526315789473684,0.8947368421052632
14794,1.13,8.0,favori,favori,0.3684210526315789,0.631578947368421
14796,2.13,1.813,challenger,favori,0.47368421052631576,0.5263157894736842
14797,1.1,9.0,favori,challenger,0.5789473684210527,0.42105263157894735
14799,1.862,2.06,challenger,favori,0.3157894736842105,0.6842105263157895
